timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,Heating_Demand_(kWh),ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Heatpump_Power,Unmet,EV_V2G,EV_V2H,PV2G,PV2H,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-12-11 07:00:00,0.11028,0.5379179519571221,0.0,4.468507749,0,0.0,0.0,0,0,0,0.08822400000000001,0.5379179519571221,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.5379179519571221,0.0,0.0,0.0,0.0,0.0,0.0,0.05932159174183143,0.05932159174183143,0.0,0.05932159174183143
2023-12-11 08:00:00,0.11504,0.16057192005954757,0.01911,0.410810473,0,0.0,0.0,0,0,0,0.092032,0.16057192005954757,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.14146192005954758,0.0,0.0,0.0,0.01911,0.0,0.0,0.016273779283650355,0.016273779283650355,0.0,0.016273779283650355
2023-12-11 09:00:00,0.11484,0.1260450335268017,0.05628,0.824069861,0,0.0,0.0,0,0,0,0.09187200000000001,0.1260450335268017,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.06976503352680169,0.0,0.0,0.0,0.05628,0.0,0.0,0.008011816450217906,0.008011816450217906,0.0,0.008011816450217906
2023-12-11 10:00:00,0.11492000000000001,0.1260430883267976,0.06873,0.88685633,0,0.0,0.0,0,0,0,0.09193600000000002,0.1260430883267976,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.05731308832679759,0.0,0.0,0.0,0.06873,0.0,0.0,0.006586420110515579,0.006586420110515579,0.0,0.006586420110515579
2023-12-11 11:00:00,0.11377,0.1264080309149282,0.05382,0.938630733,0,0.0,0.0,0,0,0,0.091016,0.1264080309149282,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.07258803091492819,0.0,0.0,0.0,0.05382,0.0,0.0,0.008258340277191379,0.008258340277191379,0.0,0.008258340277191379
2023-12-11 12:00:00,0.11136,0.12674578451865942,0.0665999999999999,5.468969283,0,0.0,0.0,0,0,0,0.089088,0.12674578451865942,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.060145784518659526,0.0,0.0,0.0,0.0665999999999999,0.0,0.0,0.0066978345639979245,0.0066978345639979245,0.0,0.0066978345639979245
2023-12-11 13:00:00,0.11136,0.1278743829910785,0.03774,4.564396042,0,0.0,0.0,0,0,0,0.089088,0.1278743829910785,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.09013438299107851,0.0,0.0,0.0,0.03774,0.0,0.0,0.010037364889886503,0.010037364889886503,0.0,0.010037364889886503
2023-12-11 14:00:00,0.11197,0.2657421910277241,0.01728,0.453459236,0,0.0,0.0,0,0,0,0.089576,2.2657421976345904,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,2.000000006606866,2.248462197634596,0.0,0.0,0.0,0.01728,0.0,0.0,0.25176031226914575,0.25176031226914575,0.0,0.25176031226914575
2023-12-11 15:00:00,0.11504,0.19726537382195072,0.0,0.921377494,0,0.0,0.0,0,0,0,0.092032,0.19726537382195072,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.19726537382195072,0.0,0.0,0.0,0.0,0.0,0.0,0.022693408604477213,0.022693408604477213,0.0,0.022693408604477213
2023-12-11 16:00:00,0.11498,0.1983136123324118,0.0,1.018267383,0,0.0,0.0,0,1,1,0.09198400000000001,0.1983136123324118,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.1983136123324118,0.0,0.0,0.0,0.0,0.0,0.0,0.022802099145980706,0.022802099145980706,0.0,0.022802099145980706
2023-12-11 17:00:00,0.12127,0.2064754296023068,0.0,5.430464377,0,0.0,0.0,0,1,1,0.097016,0.2064754296023068,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,0.0,0.2064754296023068,0.0,0.0,0.0,0.0,0.0,0.0,0.025039275347871745,0.025039275347871745,0.0,0.025039275347871745
2023-12-11 18:00:00,0.12297,0.5836722095512135,0.0,4.911973382,1,5.551724137931035,0.5,0,1,1,0.098376,2.597705681540657,0.0,0.0,0.0,0.0,0.0,0.0,67.65735265671226,0.0,0.0,2.014033471989444,1.2988528423694858,4.999999991961844,1.2988528391711893,0.0,0.0,0.0,0.0,0.15971993402617568,0.15971993402617568,0.4918799992092384,-0.33216006518306274
