timestamp,Spotmarket_(EUR/kWh),Inflexible_Demand_(kWh),PV_energy_production_kWh,ev_at_home_binary,distance_driven,ev_home_availability,weekday,Allowed_WM_summer,Allowed_dryer,feed_in_tariff,Total_Demand,Dishwasher_Start,Dishwasher_On,Washing_Machine_Start,Washing_Machine_On,Dryer_Start,Dryer_On,EV_SOC,EV_Charging,EV_On,Unmet,Demand_Level,Penalty,Electricity_Cost,Total_Price,Revenue,Net_Price
2023-08-22 13:00:00,0.10021,0.1079405423995217,1.81287,0,0.0,0.0,1,0,0,0.080168,1.6079405423995217,0.0,1.0,0.0,0.0,0.0,0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016428784756915147,-0.016428784756915147
2023-08-22 14:00:00,0.09942000000000001,0.11650729322262579,1.02495,0,0.0,0.0,1,0,0,0.07953600000000001,0.11650729322262579,0.0,0.0,0.0,0.0,0.0,0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07225389912624529,-0.07225389912624529
2023-08-22 15:00:00,0.10209,0.1191060198284641,1.17714,0,0.0,0.0,1,0,0,0.08167200000000001,0.1191060198284641,-0.0,0.0,0.0,0.0,0.0,0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08641175122856969,-0.08641175122856969
2023-08-22 16:00:00,0.10498,0.1776904895185973,0.66477,0,0.0,0.0,1,1,1,0.083984,0.1776904895185973,-0.0,-0.0,-0.0,0.0,0.0,-0.0,68.88965520346615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04090688560827026,-0.04090688560827026
2023-08-22 17:00:00,0.11701,0.24668269592794306,0.16998,0,11.10344827586207,0.0,1,1,1,0.09360800000000001,0.24668269592794306,-0.0,0.0,-0.0,0.0,0.0,-0.0,68.88965520346615,0.0,0.0,0.07670269592794307,0.0,0.0,0.008974982450528619,0.008974982450528619,0.0,0.008974982450528619
2023-08-22 18:00:00,0.14321,0.17042202705011678,0.0,0,0.0,0.0,1,1,1,0.114568,0.17042202705011678,-0.0,0.0,0.0,0.0,0.0,0.0,66.66896554829373,0.0,0.0,0.17042202705011678,0.0,0.0,0.024406138493847224,0.024406138493847224,0.0,0.024406138493847224
2023-08-22 19:00:00,0.17152,0.2665243107260813,0.0,0,5.551724137931035,0.0,1,1,1,0.137216,0.2665243107260813,0.0,-0.0,0.0,-0.0,0.0,0.0,66.66896554829373,0.0,0.0,0.2665243107260813,0.0,0.0,0.045714249775737466,0.045714249775737466,0.0,0.045714249775737466
2023-08-22 20:00:00,0.17549,0.5983698071768844,0.0,0,0.0,0.0,1,0,1,0.14039200000000002,0.5983698071768844,-0.0,0.0,0.0,0.0,0.0,-0.0,65.55862072070752,0.0,0.0,0.5983698071768844,0.0,0.0,0.10500791746147144,0.10500791746147144,0.0,0.10500791746147144
2023-08-22 21:00:00,0.16240000000000002,0.3665736069550046,0.0,0,0.0,0.0,1,0,1,0.12992,0.3665736069550046,-0.0,-0.0,0.0,0.0,0.0,0.0,65.55862072070752,0.0,0.0,0.3665736069550046,0.0,0.0,0.059531553769492755,0.059531553769492755,0.0,0.059531553769492755
2023-08-22 22:00:00,0.14151,0.18733851032114704,0.0,0,11.10344827586207,0.0,1,0,0,0.113208,0.18733851032114704,0.0,-0.0,0.0,0.0,0.0,0.0,65.55862072070752,0.0,0.0,0.18733851032114704,0.0,0.0,0.026510272595545517,0.026510272595545517,0.0,0.026510272595545517
2023-08-22 23:00:00,0.12671,0.13819508299795455,0.0,1,0.0,1.0,1,0,0,0.101368,0.13819508299795455,-0.0,0.0,0.0,0.0,0.0,0.0,63.33793106553511,0.0,-0.0,0.13819508299795455,0.0,0.0,0.017510698966670818,0.017510698966670818,0.0,0.017510698966670818
2023-08-23 00:00:00,0.12512,0.0748846548332341,0.0,1,0.0,1.0,2,0,0,0.10009600000000002,0.0748846548332341,0.0,-0.0,0.0,0.0,0.0,0.0,63.33793106553511,0.0,-0.0,0.07488465483323381,0.0,0.0,0.009369568012734215,0.009369568012734215,0.0,0.009369568012734215
2023-08-23 01:00:00,0.11397,0.08069410755665261,0.0,1,0.0,1.0,2,0,0,0.09117600000000001,0.08069410755665261,-0.0,0.0,0.0,0.0,0.0,0.0,63.33793106553511,0.0,-0.0,0.08069410755665261,0.0,0.0,0.0091967074382317,0.0091967074382317,0.0,0.0091967074382317
2023-08-23 02:00:00,0.1103,0.0759856212994429,0.0,1,0.0,1.0,2,0,0,0.08824,1.4007987962238084,-0.0,0.0,0.0,0.0,0.0,0.0,63.33793106553511,1.3248131749243655,1.0,1.4007987962238084,0.0,0.0,0.15450810722348607,0.15450810722348607,0.0,0.15450810722348607
2023-08-23 03:00:00,0.1088,0.07337178494485551,0.0,1,0.0,1.0,2,0,0,0.08704,4.247275910691563,1.0,1.0,0.0,0.0,0.0,0.0,64.66274424045947,2.6739041257467075,1.0,4.247275910691563,0.0,0.0,0.46210361908324205,0.46210361908324205,0.0,0.46210361908324205
2023-08-23 04:00:00,0.10909999999999999,0.08392427689773388,0.0,1,0.0,1.0,2,0,0,0.08728,4.247275910691563,-0.0,1.0,0.0,0.0,0.0,0.0,67.33664836620618,2.6633516337938294,1.0,4.247275910691563,0.0,0.0,0.4633778018564495,0.4633778018564495,0.0,0.4633778018564495
2023-08-23 05:00:00,0.11468,0.08499152098467239,0.0387,1,0.0,1.0,2,0,0,0.091744,1.5849915209846723,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 06:00:00,0.14418999999999998,0.11506347500128418,0.31911,1,0.0,1.0,2,0,0,0.115352,0.11506347500128418,-0.0,0.0,0.0,0.0,0.0,0.0,68.45370847901533,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1770571747516518,-1.1770571747516518
2023-08-23 07:00:00,0.16463999999999998,0.3628511726505417,0.85017,1,0.0,1.0,2,0,0,0.131712,0.3628511726505417,-0.0,-0.0,0.0,0.0,0.0,0.0,58.45370847901533,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.381305737387852,-1.381305737387852
